Legal Chars:
, = 190
. = 117
1 = 1
3 = 1
9 = 1
; = 35
? = 12
a = 2341
b = 64
bh = 129
c = 181
ch = 38
d = 216
dh = 97
e = 345
g = 65
gh = 41
h = 145
i = 676
j = 113
jh = 13
k = 221
kh = 198
l = 21
m = 453
n = 487
o = 471
p = 377
ph = 1
r = 196
s = 639
t = 669
th = 87
u = 375
v = 266
y = 322
ñ = 162
ā = 717
ī = 60
ū = 25
ḍ = 1
ḷ = 41
ṃ = 371
ṅ = 6
ṇ = 64
ṭ = 78
ṭh = 11
‘ = 51
’ = 51
“ = 5
” = 5
… = 7
Illegal Chars:
: = 4
— = 38
