Legal Chars:
, = 168
. = 146
1 = 1
2 = 1
6 = 1
8 = 1
9 = 1
; = 5
a = 2726
b = 76
bh = 146
c = 102
ch = 10
d = 221
dh = 79
e = 501
g = 79
h = 158
i = 811
j = 218
jh = 2
k = 480
kh = 145
l = 170
m = 522
n = 545
o = 562
p = 554
ph = 14
r = 365
s = 852
t = 820
th = 48
u = 216
v = 221
y = 247
ñ = 137
ā = 784
ī = 59
ū = 11
ṃ = 294
ṅ = 28
ṇ = 130
ṭ = 24
ṭh = 13
‘ = 28
’ = 29
“ = 7
” = 7
Illegal Chars:
# = 1
: = 23
A = 1
B = 3
E = 1
N = 2
O = 1
T = 4
f = 5
q = 1
w = 3
x = 1
— = 2
