Legal Chars:
, = 170
. = 103
1 = 1
8 = 1
; = 11
? = 8
a = 2355
b = 98
bh = 160
c = 230
ch = 18
d = 220
dh = 41
e = 538
g = 88
gh = 11
h = 138
i = 781
j = 121
jh = 21
k = 275
kh = 112
l = 57
m = 349
n = 531
o = 304
p = 339
ph = 15
r = 183
s = 723
t = 853
th = 154
u = 288
v = 460
y = 261
ñ = 244
ā = 804
ī = 75
ū = 31
ḍ = 24
ḷ = 2
ṃ = 426
ṅ = 57
ṇ = 79
ṭ = 69
ṭh = 67
‘ = 11
’ = 14
“ = 19
” = 19
… = 36
Illegal Chars:
# = 1
: = 23
B = 3
C = 1
E = 1
H = 1
I = 1
N = 2
O = 1
T = 2
f = 2
x = 1
— = 24
