Legal Chars:
, = 109
- = 1
. = 61
1 = 1
6 = 1
? = 4
a = 1301
b = 51
bh = 112
c = 236
ch = 34
d = 74
dh = 88
e = 201
g = 69
gh = 2
h = 101
i = 556
j = 32
jh = 1
k = 153
kh = 141
l = 38
m = 192
n = 320
o = 270
p = 232
r = 94
s = 345
t = 446
th = 18
u = 184
v = 231
y = 226
ñ = 42
ā = 398
ī = 53
ū = 9
ḍ = 6
ḷ = 11
ṃ = 137
ṅ = 19
ṇ = 14
ṭ = 8
ṭh = 11
‘ = 5
’ = 5
“ = 3
” = 3
… = 18
Illegal Chars:
# = 1
: = 8
E = 1
N = 1
O = 1
R = 1
T = 1
— = 5
