Legal Chars:
, = 309
. = 102
2 = 1
3 = 1
; = 28
? = 12
a = 2749
b = 123
bh = 131
c = 195
ch = 20
d = 218
dh = 100
e = 407
g = 191
gh = 4
h = 231
i = 745
j = 35
jh = 23
k = 261
kh = 122
l = 181
m = 483
n = 601
o = 481
p = 384
ph = 18
r = 328
s = 938
t = 937
th = 79
u = 464
v = 492
y = 483
ñ = 109
ā = 1105
ī = 63
ū = 43
ḍ = 11
ṃ = 374
ṅ = 76
ṇ = 112
ṭ = 37
ṭh = 17
‘ = 18
’ = 19
“ = 35
” = 35
… = 32
Illegal Chars:
# = 1
: = 31
B = 3
D = 2
E = 2
H = 1
N = 2
O = 1
T = 2
f = 3
— = 4
