Legal Chars:
, = 109
- = 1
. = 74
3 = 1
; = 8
? = 6
a = 1163
b = 50
bh = 125
c = 87
ch = 18
d = 130
dh = 56
e = 254
g = 41
gh = 7
h = 114
i = 523
j = 35
jh = 9
k = 203
kh = 91
l = 37
m = 297
n = 277
o = 218
p = 211
r = 130
s = 364
t = 442
th = 77
u = 180
v = 283
y = 188
ñ = 41
ā = 613
ī = 50
ū = 33
ḍ = 25
ḷ = 1
ṃ = 110
ṅ = 11
ṇ = 41
ṭ = 17
ṭh = 32
‘ = 22
’ = 23
“ = 11
” = 11
… = 6
Illegal Chars:
# = 2
: = 18
B = 3
E = 2
I = 1
M = 1
N = 3
O = 2
T = 2
f = 10
w = 2
x = 1
— = 16
