Legal Chars:
, = 184
. = 90
1 = 1
9 = 1
; = 18
? = 3
a = 1737
b = 110
bh = 129
c = 150
ch = 21
d = 100
dh = 70
e = 376
g = 90
gh = 11
h = 132
i = 728
j = 79
jh = 10
k = 377
kh = 158
l = 39
m = 331
n = 320
o = 294
p = 270
r = 114
s = 436
t = 607
th = 54
u = 182
v = 375
y = 266
ñ = 78
ā = 518
ī = 36
ū = 32
ḍ = 2
ḷ = 1
ṃ = 325
ṅ = 14
ṇ = 21
ṭ = 24
ṭh = 17
‘ = 27
’ = 27
“ = 3
” = 3
… = 14
Illegal Chars:
: = 10
— = 7
