Legal Chars:
, = 135
. = 62
5 = 1
9 = 1
; = 8
? = 15
a = 1376
b = 23
bh = 74
c = 103
ch = 2
d = 198
dh = 20
e = 216
g = 50
gh = 2
h = 53
i = 312
j = 36
jh = 5
k = 146
kh = 145
l = 9
m = 186
n = 333
o = 130
p = 169
ph = 1
r = 88
s = 290
t = 415
th = 36
u = 192
v = 201
y = 163
ñ = 195
ā = 435
ī = 46
ū = 10
ḍ = 2
ṃ = 192
ṅ = 20
ṇ = 33
ṭ = 13
ṭh = 8
‘ = 8
’ = 8
“ = 8
” = 8
… = 26
Illegal Chars:
: = 12
— = 10
