Legal Chars:
, = 145
. = 78
1 = 1
4 = 1
; = 14
? = 15
a = 2016
b = 52
bh = 104
c = 196
ch = 12
d = 139
dh = 93
e = 275
g = 142
gh = 4
h = 216
i = 550
j = 112
jh = 14
k = 229
kh = 86
l = 61
m = 356
n = 337
o = 304
p = 316
ph = 9
r = 254
s = 434
t = 615
th = 63
u = 179
v = 272
y = 291
ñ = 55
ā = 771
ī = 85
ū = 27
ḍ = 4
ḷ = 3
ṃ = 378
ṅ = 18
ṇ = 71
ṭ = 26
ṭh = 21
‘ = 25
’ = 31
“ = 8
” = 8
… = 24
Illegal Chars:
: = 29
— = 2
