Legal Chars:
, = 131
. = 56
1 = 1
3 = 1
4 = 1
; = 20
? = 11
a = 1008
b = 12
bh = 125
c = 107
ch = 2
d = 162
dh = 38
e = 229
g = 84
h = 61
i = 283
j = 14
jh = 1
k = 162
kh = 73
l = 25
m = 129
n = 181
o = 139
p = 117
ph = 1
r = 122
s = 208
t = 362
th = 44
u = 143
v = 166
y = 77
ñ = 54
ā = 226
ī = 28
ū = 6
ḍ = 4
ṃ = 170
ṅ = 47
ṇ = 17
ṭ = 11
ṭh = 6
‘ = 8
’ = 8
“ = 14
” = 14
… = 14
Illegal Chars:
# = 1
: = 8
E = 1
N = 1
O = 1
T = 1
f = 1
x = 1
— = 1
