Legal Chars:
, = 278
. = 74
1 = 2
3 = 1
6 = 2
7 = 1
; = 18
? = 29
a = 1692
b = 55
bh = 158
c = 186
ch = 56
d = 110
dh = 49
e = 221
g = 145
h = 122
i = 729
j = 88
jh = 2
k = 316
kh = 114
l = 42
m = 674
n = 195
o = 338
p = 293
ph = 6
r = 161
s = 550
t = 464
th = 48
u = 135
v = 353
y = 191
ñ = 75
ā = 762
ī = 58
ū = 8
ḍ = 1
ṃ = 150
ṅ = 73
ṇ = 62
ṭ = 69
ṭh = 60
‘ = 13
’ = 13
“ = 5
” = 5
… = 17
Illegal Chars:
# = 1
: = 5
A = 1
E = 1
F = 1
N = 2
O = 1
T = 1
— = 30
