Legal Chars:
, = 254
- = 9
. = 53
1 = 2
2 = 1
4 = 1
6 = 1
7 = 1
; = 5
? = 14
a = 2379
b = 227
bh = 50
c = 213
ch = 14
d = 215
dh = 112
e = 431
g = 39
h = 167
i = 641
j = 71
jh = 1
k = 508
kh = 169
l = 123
m = 537
n = 333
o = 238
p = 346
r = 282
s = 416
t = 671
th = 22
u = 309
v = 443
y = 463
ñ = 37
ā = 758
ī = 67
ū = 22
ḍ = 10
ḷ = 5
ṃ = 635
ṅ = 13
ṇ = 24
ṭ = 18
ṭh = 13
‘ = 31
’ = 31
“ = 15
” = 15
… = 4
Illegal Chars:
# = 1
/ = 5
: = 36
E = 1
F = 1
N = 1
O = 1
T = 1
f = 1
q = 1
— = 30
