Legal Chars:
, = 638
. = 104
9 = 1
; = 1
? = 29
a = 3365
b = 46
bh = 65
c = 249
ch = 26
d = 499
dh = 258
e = 420
g = 252
gh = 10
h = 157
i = 1261
j = 290
jh = 3
k = 322
kh = 176
l = 77
m = 831
n = 758
o = 956
p = 625
ph = 37
r = 435
s = 1121
t = 884
th = 32
u = 582
v = 623
y = 444
ñ = 149
ā = 1634
ī = 56
ū = 59
ḍ = 2
ḷ = 20
ṃ = 445
ṅ = 37
ṇ = 96
ṭ = 202
ṭh = 126
‘ = 7
’ = 9
“ = 43
” = 43
… = 92
Illegal Chars:
# = 2
: = 9
E = 2
H = 1
N = 2
O = 2
T = 3
W = 1
Y = 1
f = 1
w = 3
x = 1
— = 84
