Legal Chars:
( = 9
) = 9
, = 69
. = 49
0 = 1
1 = 4
2 = 2
3 = 1
4 = 1
5 = 2
6 = 1
8 = 1
9 = 1
; = 4
? = 3
a = 1350
b = 34
bh = 68
c = 136
ch = 8
d = 76
dh = 40
e = 199
g = 78
gh = 2
h = 73
i = 438
j = 34
jh = 12
k = 158
kh = 112
l = 18
m = 187
n = 297
o = 158
p = 233
ph = 4
r = 116
s = 250
t = 496
th = 37
u = 146
v = 123
y = 131
ñ = 78
ā = 334
ī = 26
ū = 3
ṃ = 197
ṅ = 22
ṇ = 33
ṭ = 24
ṭh = 18
‘ = 12
’ = 9
“ = 7
” = 7
… = 24
Illegal Chars:
# = 1
: = 13
E = 1
N = 1
O = 1
T = 1
– = 1
— = 1
