Legal Chars:
( = 22
) = 22
, = 226
. = 75
0 = 2
1 = 8
2 = 2
3 = 4
4 = 2
5 = 2
6 = 2
7 = 2
8 = 2
9 = 2
; = 4
? = 30
a = 1405
b = 54
bh = 217
c = 112
ch = 10
d = 82
dh = 84
e = 353
g = 88
gh = 20
h = 171
i = 670
j = 106
jh = 5
k = 371
kh = 225
l = 64
m = 176
n = 292
o = 231
p = 238
ph = 8
r = 179
s = 208
t = 495
th = 70
u = 191
v = 265
y = 122
ñ = 72
ā = 438
ī = 46
ū = 87
ḍ = 5
ḷ = 4
ṃ = 255
ṅ = 26
ṇ = 45
ṭ = 41
ṭh = 17
‘ = 5
’ = 5
“ = 3
” = 3
… = 24
Illegal Chars:
: = 4
— = 1
