Legal Chars:
, = 164
. = 52
0 = 1
1 = 1
2 = 3
8 = 1
9 = 1
; = 11
? = 25
a = 1392
b = 44
bh = 80
c = 132
ch = 12
d = 146
dh = 77
e = 219
g = 39
gh = 2
h = 71
i = 412
j = 26
jh = 9
k = 199
kh = 145
l = 8
m = 177
n = 430
o = 195
p = 235
ph = 8
r = 138
s = 341
t = 461
th = 23
u = 182
v = 271
y = 139
ñ = 181
ā = 547
ī = 58
ū = 54
ḷ = 8
ṃ = 306
ṅ = 29
ṇ = 66
ṭ = 15
ṭh = 10
‘ = 9
’ = 9
“ = 38
” = 38
… = 14
Illegal Chars:
# = 1
: = 12
E = 1
N = 2
O = 1
R = 1
S = 1
T = 1
w = 1
— = 19
