Legal Chars:
( = 24
) = 24
, = 189
. = 95
0 = 2
1 = 14
2 = 8
3 = 3
4 = 3
5 = 2
6 = 2
7 = 2
8 = 2
9 = 2
; = 38
? = 38
a = 2090
b = 204
bh = 203
c = 67
ch = 9
d = 143
dh = 15
e = 278
g = 30
h = 106
i = 890
j = 84
jh = 1
k = 148
kh = 48
l = 23
m = 364
n = 532
o = 223
p = 226
ph = 16
r = 117
s = 472
t = 924
th = 90
u = 153
v = 306
y = 151
ñ = 681
ā = 678
ī = 30
ū = 36
ṃ = 412
ṇ = 53
ṭ = 30
ṭh = 30
‘ = 36
’ = 36
“ = 5
” = 5
… = 161
Illegal Chars:
: = 3
— = 4
