Legal Chars:
, = 287
. = 157
1 = 1
2 = 1
3 = 1
4 = 1
7 = 1
; = 19
? = 25
a = 2982
b = 103
bh = 189
c = 309
ch = 22
d = 343
dh = 156
e = 524
g = 113
gh = 13
h = 114
i = 1003
j = 178
jh = 45
k = 375
kh = 243
l = 48
m = 477
n = 634
o = 402
p = 495
ph = 32
r = 247
s = 729
t = 1078
th = 84
u = 546
v = 515
y = 475
ñ = 185
ā = 1000
ī = 98
ū = 43
ḍ = 5
ḷ = 6
ṃ = 643
ṅ = 28
ṇ = 42
ṭ = 83
ṭh = 49
‘ = 61
’ = 61
“ = 24
” = 24
… = 5
Illegal Chars:
# = 1
: = 14
A = 2
E = 1
N = 2
O = 1
S = 1
T = 1
— = 37
