Legal Chars:
, = 240
. = 119
1 = 1
5 = 1
; = 51
? = 8
a = 3281
b = 105
bh = 216
c = 250
ch = 31
d = 266
dh = 117
e = 640
g = 277
gh = 20
h = 300
i = 1183
j = 153
jh = 24
k = 466
kh = 139
l = 124
m = 532
n = 844
o = 661
p = 730
ph = 9
r = 456
s = 753
t = 1327
th = 89
u = 500
v = 464
y = 433
ñ = 96
ā = 1123
ī = 124
ū = 78
ḍ = 14
ḍh = 1
ḷ = 5
ṃ = 450
ṅ = 20
ṇ = 100
ṭ = 124
ṭh = 37
‘ = 14
’ = 14
“ = 13
” = 13
… = 14
Illegal Chars:
: = 9
— = 14
