Legal Chars:
, = 128
. = 68
1 = 2
2 = 1
; = 3
? = 1
a = 1897
b = 22
bh = 48
c = 222
d = 169
dh = 52
e = 184
g = 44
gh = 2
h = 62
i = 617
j = 65
jh = 1
k = 144
kh = 40
l = 23
m = 195
n = 383
o = 84
p = 226
r = 132
s = 495
t = 645
th = 103
u = 189
v = 198
y = 169
ñ = 424
ā = 485
ī = 40
ū = 7
ḷ = 7
ṃ = 314
ṅ = 5
ṇ = 21
ṭ = 66
ṭh = 21
‘ = 46
’ = 46
“ = 2
” = 2
Illegal Chars:
: = 11
— = 19
