Legal Chars:
, = 152
. = 112
1 = 1
2 = 1
; = 5
a = 1788
b = 67
bh = 134
c = 176
ch = 2
d = 124
dh = 61
e = 296
g = 109
gh = 12
h = 252
i = 573
j = 40
jh = 1
k = 153
kh = 111
l = 56
m = 169
n = 275
o = 242
p = 272
ph = 17
r = 182
s = 491
t = 877
th = 19
u = 234
v = 330
y = 196
ñ = 64
ā = 586
ī = 48
ū = 11
ḍ = 5
ḷ = 1
ṃ = 313
ṅ = 17
ṇ = 46
ṭ = 39
ṭh = 25
‘ = 21
’ = 21
“ = 5
” = 5
… = 54
Illegal Chars:
: = 24
— = 7
